activity_id,student_id,activity_date,login_count,video_minutes,resources_viewed,quiz_attempts,forum_posts,session_minutes
LMS000464,STU00024,2026-01-01,6,32,12,3,5,156
LMS000465,STU00024,2026-03-06,5,137,10,0,1,222
LMS000466,STU00024,2026-06-28,1,84,5,4,1,40
LMS000467,STU00024,2026-03-14,3,133,5,4,0,189
LMS000468,STU00024,2026-02-22,0,31,2,1,3,220
LMS000469,STU00024,2026-06-23,6,0,10,1,4,32
LMS000470,STU00024,2026-04-23,2,0,8,1,5,157
LMS000471,STU00024,2026-01-10,7,54,11,4,0,158
LMS000472,STU00024,2026-05-01,5,95,2,2,0,64
LMS000473,STU00024,2026-02-24,5,58,3,4,2,11
LMS000474,STU00024,2026-04-02,1,150,12,4,4,107
LMS000475,STU00024,2026-02-25,1,95,11,4,4,14
LMS000476,STU00024,2026-03-11,7,149,8,5,2,22
LMS000477,STU00024,2026-01-06,0,4,12,0,2,111
LMS000478,STU00024,2026-06-22,0,120,6,5,1,183
LMS000479,STU00024,2026-06-24,2,22,14,3,0,55
LMS000480,STU00024,2026-03-06,1,133,9,5,3,82
LMS000481,STU00025,2026-02-04,7,97,14,1,4,146
LMS000482,STU00025,2026-04-14,0,158,14,1,5,25
LMS000483,STU00025,2026-01-13,5,154,0,0,2,230
LMS000484,STU00025,2026-06-21,3,38,8,3,1,159
LMS000485,STU00025,2026-04-30,6,60,9,4,1,208
LMS000486,STU00025,2026-02-24,6,12,3,2,3,81
LMS000487,STU00025,2026-06-18,8,36,15,0,3,114
LMS000488,STU00025,2026-02-04,6,180,15,4,2,219
LMS000489,STU00025,2026-05-31,0,177,15,4,0,93
LMS000490,STU00025,2026-03-10,0,99,0,3,2,92
LMS000491,STU00025,2026-04-23,0,167,11,5,3,23
LMS000492,STU00025,2026-03-02,8,32,0,3,3,231
LMS000493,STU00025,2026-05-18,5,92,15,0,5,42
LMS000494,STU00025,2026-05-01,2,54,5,3,3,148
LMS000495,STU00025,2026-06-01,6,67,10,5,4,4
LMS000496,STU00025,2026-02-17,8,36,7,3,0,204
LMS000497,STU00025,2026-02-27,1,159,13,4,2,116
LMS000498,STU00025,2026-02-14,7,167,6,3,0,199
LMS000499,STU00025,2026-06-10,1,15,4,4,0,218
LMS000500,STU00025,2026-05-29,7,37,14,2,2,97
LMS000501,STU00026,2026-01-29,5,6,1,4,2,142
LMS000502,STU00026,2026-04-05,6,77,6,4,4,186
LMS000503,STU00026,2026-04-04,2,14,4,3,4,73
LMS000504,STU00026,2026-03-21,4,143,12,1,5,229
LMS000505,STU00026,2026-02-23,4,52,7,2,4,115
LMS000506,STU00026,2026-06-24,3,66,0,4,1,132
LMS000507,STU00026,2026-02-16,0,86,5,0,1,214
LMS000508,STU00026,2026-01-27,4,13,3,5,0,142
LMS000509,STU00026,2026-03-07,5,163,12,4,5,111
LMS000510,STU00026,2026-03-06,5,40,15,3,0,31
LMS000511,STU00026,2026-06-12,2,85,8,2,1,52
LMS000512,STU00026,2026-03-22,2,2,3,4,3,115
LMS000513,STU00026,2026-02-02,5,126,12,2,3,28
LMS000514,STU00026,2026-01-25,1,38,11,5,4,10
LMS000515,STU00026,2026-03-05,2,13,5,4,4,13
LMS000516,STU00026,2026-03-18,4,73,0,2,2,171
LMS000517,STU00026,2026-03-27,3,82,5,4,3,130
LMS000518,STU00026,2026-03-04,3,167,5,1,1,52
LMS000519,STU00026,2026-04-25,8,60,12,0,2,32
LMS000520,STU00026,2026-04-29,3,37,3,3,1,6
LMS000521,STU00027,2026-01-25,5,12,10,0,2,25
LMS000522,STU00027,2026-06-09,6,54,14,0,2,155
LMS000523,STU00027,2026-03-11,6,56,13,2,3,116
LMS000524,STU00027,2026-06-06,6,56,12,1,0,211
LMS000525,STU00027,2026-03-13,2,34,11,2,0,231
LMS000526,STU00027,2026-01-16,7,51,13,1,3,218
LMS000527,STU00027,2026-04-06,2,90,5,2,2,135
LMS000528,STU00027,2026-01-17,4,131,5,3,5,211
LMS000529,STU00027,2026-02-06,3,35,10,0,2,122
LMS000530,STU00027,2026-03-19,6,168,12,5,1,86
LMS000531,STU00027,2026-05-07,3,31,4,3,2,225
LMS000532,STU00027,2026-04-02,5,58,5,5,1,20
LMS000533,STU00027,2026-05-28,7,98,10,2,1,73
LMS000534,STU00027,2026-03-04,2,177,5,0,0,79
LMS000535,STU00027,2026-06-06,5,92,11,2,2,46
LMS000536,STU00027,2026-04-16,4,23,2,1,1,109
LMS000537,STU00027,2026-01-22,2,110,0,3,5,90
LMS000538,STU00027,2026-05-31,3,38,6,2,2,111
LMS000539,STU00027,2026-01-02,0,46,2,5,4,55
LMS000540,STU00027,2026-04-06,2,176,2,5,1,150
LMS000541,STU00028,2026-03-03,0,135,6,4,5,100
LMS000542,STU00028,2026-06-18,7,141,5,1,0,201
LMS000543,STU00028,2026-04-19,4,142,9,3,0,163
LMS000544,STU00028,2026-06-11,3,132,13,3,1,218
LMS000545,STU00028,2026-01-15,8,18,13,0,2,65
LMS000546,STU00028,2026-02-23,6,46,14,1,0,93
LMS000547,STU00028,2026-04-02,2,135,2,2,3,127
LMS000548,STU00028,2026-05-14,7,142,0,2,2,169
LMS000549,STU00028,2026-06-28,0,129,3,5,3,172
LMS000550,STU00028,2026-06-04,8,77,4,0,5,170
LMS000551,STU00028,2026-02-27,3,151,10,5,0,144
LMS000552,STU00028,2026-02-08,0,2,15,4,4,81
LMS000553,STU00028,2026-02-28,7,142,6,4,5,35
LMS000554,STU00028,2026-05-03,0,129,13,0,1,75
LMS000555,STU00028,2026-02-01,4,167,15,2,4,123
LMS000556,STU00028,2026-03-13,0,170,0,0,4,62
LMS000557,STU00028,2026-02-26,1,123,10,3,0,237
LMS000558,STU00028,2026-05-12,6,130,15,5,2,208
LMS000559,STU00028,2026-02-02,5,82,14,5,4,179
LMS000560,STU00028,2026-05-15,1,122,15,5,5,122
LMS000561,STU00029,2026-05-14,1,122,10,0,3,60
LMS000562,STU00029,2026-06-12,6,116,11,4,1,192
LMS000563,STU00029,2026-04-22,1,144,14,0,1,219
LMS000564,STU00029,2026-06-03,7,79,14,2,3,20
LMS000565,STU00029,2026-01-30,5,111,14,0,5,73
LMS000566,STU00029,2026-01-11,4,80,2,4,2,200
LMS000567,STU00029,2026-06-28,5,23,9,0,3,142
LMS000568,STU00029,2026-05-10,5,115,15,0,2,32
LMS000569,STU00029,2026-01-22,0,137,13,0,2,160
LMS000570,STU00029,2026-02-14,2,61,6,2,0,131
LMS000571,STU00029,2026-03-31,1,131,10,0,4,114
LMS000572,STU00029,2026-05-10,0,113,1,5,5,191
LMS000573,STU00029,2026-05-07,5,169,3,1,4,92
LMS000574,STU00029,2026-01-17,8,1,4,1,2,197
LMS000575,STU00029,2026-04-19,2,52,14,1,3,38
LMS000576,STU00029,2026-05-09,6,149,13,0,3,96
LMS000577,STU00029,2026-03-29,6,106,14,1,0,99
LMS000578,STU00029,2026-04-10,0,167,1,1,1,116
LMS000579,STU00029,2026-05-09,7,132,0,3,0,240
LMS000580,STU00029,2026-01-11,3,140,10,4,0,193
LMS000581,STU00030,2026-06-15,5,37,0,2,0,108
LMS000582,STU00030,2026-06-16,1,15,6,0,1,3
LMS000583,STU00030,2026-02-24,7,72,9,1,5,108
LMS000584,STU00030,2026-04-25,0,115,14,2,5,13
LMS000585,STU00030,2026-03-21,1,110,4,3,5,30
LMS000586,STU00030,2026-06-10,4,32,0,3,5,101
LMS000587,STU00030,2026-05-28,1,57,10,3,3,20
LMS000588,STU00030,2026-02-26,6,3,12,2,4,236
LMS000589,STU00030,2026-01-05,3,89,14,1,0,158
LMS000590,STU00030,2026-03-19,8,176,9,1,5,215
LMS000591,STU00030,2026-04-18,6,57,14,4,3,219
LMS000592,STU00030,2026-03-06,1,12,15,3,3,39
LMS000593,STU00030,2026-04-14,7,163,12,1,0,35
LMS000594,STU00030,2026-06-24,4,105,15,0,4,201
LMS000595,STU00030,2026-05-31,2,53,0,2,2,186
LMS000596,STU00030,2026-04-24,1,126,13,5,4,20
LMS000597,STU00030,2026-05-07,1,179,10,4,0,179
LMS000598,STU00030,2026-01-27,4,61,14,1,4,45
LMS000599,STU00030,2026-04-19,8,10,6,0,4,43
LMS000600,STU00030,2026-01-10,2,136,7,3,2,126
LMS000601,STU00031,2026-05-08,7,2,8,1,4,203
LMS000602,STU00031,2026-03-16,0,14,3,0,3,145
LMS000603,STU00031,2026-04-27,3,83,1,4,2,93
LMS000604,STU00031,2026-01-02,6,114,9,1,4,40
LMS000605,STU00031,2026-04-15,0,60,14,1,5,222
LMS000606,STU00031,2026-04-24,8,80,10,2,4,171
LMS000607,STU00031,2026-06-09,8,167,14,3,4,129
LMS000608,STU00031,2026-02-19,2,153,7,1,4,63
LMS000609,STU00031,2026-01-08,6,16,15,0,4,9
LMS000610,STU00031,2026-04-21,1,151,11,4,5,125
LMS000611,STU00031,2026-03-06,7,148,13,3,1,174
LMS000612,STU00031,2026-04-24,8,10,3,3,4,133
LMS000613,STU00031,2026-03-30,8,57,3,3,2,104
LMS000614,STU00031,2026-04-12,0,59,15,2,1,7
LMS000615,STU00031,2026-03-18,2,166,7,4,3,173
LMS000616,STU00031,2026-05-24,7,48,8,2,2,20
LMS000617,STU00031,2026-05-19,2,24,4,3,1,2
LMS000618,STU00031,2026-02-28,8,45,7,3,2,24
LMS000619,STU00031,2026-04-29,4,107,14,4,0,121
LMS000620,STU00031,2026-02-02,4,101,11,0,2,224
LMS000621,STU00032,2026-03-06,8,113,12,3,3,129
LMS000622,STU00032,2026-05-13,7,58,14,3,0,165
LMS000623,STU00032,2026-05-09,3,168,4,4,0,67
LMS000624,STU00032,2026-06-25,4,156,11,4,5,194
LMS000625,STU00032,2026-04-05,4,69,7,5,1,119
LMS000626,STU00032,2026-01-28,1,159,3,1,5,46
LMS000627,STU00032,2026-06-23,7,35,2,0,4,103
LMS000628,STU00032,2026-01-30,2,153,10,4,1,69
LMS000629,STU00032,2026-01-22,4,162,15,3,4,95
LMS000630,STU00032,2026-06-23,0,130,9,1,3,155
LMS000631,STU00032,2026-01-23,3,61,6,5,0,114
LMS000632,STU00032,2026-05-03,5,17,3,2,4,220
LMS000633,STU00032,2026-04-08,4,95,11,2,5,28
LMS000634,STU00032,2026-01-20,3,172,14,4,0,183
LMS000635,STU00032,2026-02-15,0,84,15,2,4,36
LMS000636,STU00032,2026-06-26,6,8,4,3,1,230
LMS000637,STU00032,2026-01-02,7,40,15,3,4,219
LMS000638,STU00032,2026-02-21,8,137,2,1,3,128
LMS000639,STU00032,2026-06-18,7,169,13,0,4,53
LMS000640,STU00032,2026-04-24,1,91,0,3,3,193
LMS000641,STU00033,2026-04-05,7,84,0,2,5,143
LMS000642,STU00033,2026-02-06,3,10,1,2,4,189
LMS000643,STU00033,2026-06-11,3,179,1,1,3,43
LMS000644,STU00033,2026-01-16,2,142,3,4,1,196
LMS000645,STU00033,2026-03-22,6,48,9,5,5,3
LMS000646,STU00033,2026-05-16,5,148,5,5,1,86
LMS000647,STU00033,2026-06-21,6,118,3,5,5,87
LMS000648,STU00033,2026-06-19,0,62,6,2,3,195
LMS000649,STU00033,2026-01-31,6,177,6,2,1,26
LMS000650,STU00033,2026-06-11,6,22,15,4,2,67
LMS000651,STU00033,2026-06-22,1,59,14,4,0,223
LMS000652,STU00033,2026-05-27,0,142,4,4,2,196
LMS000653,STU00033,2026-03-14,8,146,5,2,4,201
LMS000654,STU00033,2026-02-12,8,141,1,3,1,31
LMS000655,STU00033,2026-06-08,2,81,11,4,4,78
LMS000656,STU00033,2026-02-08,3,87,4,0,2,119
LMS000657,STU00033,2026-06-13,2,62,0,2,5,164
LMS000658,STU00033,2026-04-24,2,78,1,1,1,70
LMS000659,STU00033,2026-02-13,6,49,5,2,2,142
LMS000660,STU00033,2026-06-20,5,121,13,2,4,75
LMS000661,STU00034,2026-03-26,0,131,11,5,0,183
LMS000662,STU00034,2026-02-01,1,111,2,4,1,116
LMS000663,STU00034,2026-03-26,4,35,15,0,0,203
LMS000664,STU00034,2026-06-28,3,97,8,5,5,70
LMS000665,STU00034,2026-04-16,2,67,0,4,1,21
LMS000666,STU00034,2026-02-27,0,87,4,4,3,234
LMS000667,STU00034,2026-02-07,0,1,2,2,0,129
LMS000668,STU00034,2026-01-29,4,48,12,1,5,65
LMS000669,STU00034,2026-03-24,5,60,1,3,5,213
LMS000670,STU00034,2026-05-03,5,1,8,2,4,53
LMS000671,STU00034,2026-06-18,1,60,3,0,5,107
LMS000672,STU00034,2026-04-09,0,33,1,3,0,209
LMS000673,STU00034,2026-06-15,4,51,3,4,2,41
LMS000674,STU00034,2026-06-23,3,59,0,3,3,209
LMS000675,STU00034,2026-05-09,6,64,13,4,2,71
LMS000676,STU00034,2026-05-22,5,55,15,4,5,164
LMS000677,STU00034,2026-06-09,8,12,9,3,0,55
LMS000678,STU00034,2026-05-20,5,150,7,2,0,42
LMS000679,STU00034,2026-02-18,1,31,3,2,4,141
LMS000680,STU00034,2026-02-02,1,77,2,4,1,183
LMS000681,STU00035,2026-02-19,3,94,11,3,0,87
LMS000682,STU00035,2026-03-31,3,177,4,4,5,90
LMS000683,STU00035,2026-01-12,4,89,15,0,4,172
LMS000684,STU00035,2026-05-02,2,94,1,0,4,93
LMS000685,STU00035,2026-04-26,5,162,6,3,2,211
LMS000686,STU00035,2026-04-17,3,108,4,1,5,64
LMS000687,STU00035,2026-03-23,7,49,0,3,5,52
LMS000688,STU00035,2026-03-14,5,112,4,0,0,4
LMS000689,STU00035,2026-05-25,0,112,14,3,4,202
LMS000690,STU00035,2026-02-05,8,91,4,4,2,120
LMS000691,STU00035,2026-01-02,5,53,1,2,1,18
LMS000692,STU00035,2026-01-13,6,68,6,2,3,23
LMS000693,STU00035,2026-02-27,8,17,3,2,4,143
LMS000694,STU00035,2026-04-05,8,3,11,0,1,5
LMS000695,STU00035,2026-03-07,0,120,7,1,0,210
LMS000696,STU00035,2026-01-07,6,117,13,3,4,48
LMS000697,STU00035,2026-04-11,5,94,8,4,1,199
LMS000698,STU00035,2026-02-28,1,91,7,5,4,22
LMS000699,STU00035,2026-06-19,4,142,1,4,3,168
LMS000700,STU00035,2026-05-19,4,6,6,3,2,222
LMS000701,STU00036,2026-05-06,3,166,3,3,4,232
LMS000702,STU00036,2026-02-17,0,0,11,5,2,126
LMS000703,STU00036,2026-04-28,6,156,9,5,2,75
LMS000704,STU00036,2026-04-19,5,49,12,0,4,141
LMS000705,STU00036,2026-03-16,3,64,15,2,3,192
LMS000706,STU00036,2026-05-19,3,144,8,5,1,218
LMS000707,STU00036,2026-06-09,0,36,7,3,2,127
LMS000708,STU00036,2026-02-04,2,179,2,1,3,166
LMS000709,STU00036,2026-01-24,4,140,10,4,3,153
LMS000710,STU00036,2026-01-25,5,1,10,5,1,56
LMS000711,STU00036,2026-04-13,5,127,2,5,5,78
LMS000712,STU00036,2026-02-12,1,52,0,3,0,105
LMS000713,STU00036,2026-04-13,4,125,12,0,0,158
LMS000714,STU00036,2026-04-19,6,13,9,3,4,185
LMS000715,STU00036,2026-04-09,7,57,10,3,5,150
LMS000716,STU00036,2026-05-20,6,54,12,3,4,210
LMS000717,STU00036,2026-05-31,3,127,9,4,3,16
LMS000718,STU00036,2026-03-02,8,46,1,0,0,3
LMS000719,STU00036,2026-03-31,6,118,11,0,2,161
LMS000720,STU00036,2026-03-04,4,136,9,2,3,102
LMS000721,STU00037,2026-02-13,6,136,8,0,2,12
LMS000722,STU00037,2026-05-12,4,63,6,3,2,114
LMS000723,STU00037,2026-03-11,8,62,14,0,3,155
LMS000724,STU00037,2026-06-21,3,63,10,1,2,203
LMS000725,STU00037,2026-04-23,8,107,15,5,3,20
LMS000726,STU00037,2026-03-26,8,26,13,3,0,140
LMS000727,STU00037,2026-03-26,8,103,1,2,4,133
LMS000728,STU00037,2026-02-07,2,127,8,5,4,194
LMS000729,STU00037,2026-04-10,1,96,3,2,3,157
LMS000730,STU00037,2026-01-23,3,125,8,2,2,88
LMS000731,STU00037,2026-01-18,5,142,8,5,3,101
LMS000732,STU00037,2026-03-14,6,131,10,0,0,94
LMS000733,STU00037,2026-01-25,8,159,10,5,5,81
LMS000734,STU00037,2026-05-27,0,118,3,2,4,202
LMS000735,STU00037,2026-04-26,3,77,2,2,5,183
LMS000736,STU00037,2026-01-16,4,32,6,2,4,0
LMS000737,STU00037,2026-01-11,3,165,1,5,0,90
LMS000738,STU00037,2026-02-06,2,159,10,3,5,232
LMS000739,STU00037,2026-06-20,5,72,8,0,2,227
LMS000740,STU00037,2026-04-23,5,6,11,5,3,55
LMS000741,STU00038,2026-06-17,1,7,13,3,2,50
LMS000742,STU00038,2026-01-13,6,141,15,0,5,91
LMS000743,STU00038,2026-04-16,8,57,0,5,1,206
LMS000744,STU00038,2026-04-06,3,150,7,5,2,72
LMS000745,STU00038,2026-06-25,1,102,2,4,2,228
LMS000746,STU00038,2026-04-22,3,63,10,2,4,44
LMS000747,STU00038,2026-01-16,3,62,3,2,0,81
LMS000748,STU00038,2026-02-19,7,167,0,0,5,27
LMS000749,STU00038,2026-03-11,3,71,10,1,5,79
LMS000750,STU00038,2026-01-17,5,27,11,2,4,45
LMS000751,STU00038,2026-06-19,1,3,5,1,5,97
LMS000752,STU00038,2026-03-19,0,61,4,1,4,211
LMS000753,STU00038,2026-06-26,1,160,13,1,4,49
LMS000754,STU00038,2026-01-09,5,175,10,1,2,33
LMS000755,STU00038,2026-04-22,2,106,2,0,2,108
LMS000756,STU00038,2026-06-26,8,19,6,4,5,38
LMS000757,STU00038,2026-03-10,0,138,6,5,4,18
LMS000758,STU00038,2026-03-06,0,144,4,2,2,201
LMS000759,STU00038,2026-05-30,1,70,5,3,1,96
LMS000760,STU00038,2026-02-28,2,6,10,0,5,204
LMS000761,STU00039,2026-03-26,6,96,14,5,1,219
LMS000762,STU00039,2026-06-27,1,118,4,5,0,179
LMS000763,STU00039,2026-01-13,0,46,4,4,1,0
LMS000764,STU00039,2026-03-30,5,8,3,4,4,218
LMS000765,STU00039,2026-02-27,0,8,5,4,5,193
LMS000766,STU00039,2026-04-04,6,53,6,4,3,0
LMS000767,STU00039,2026-06-23,5,176,1,4,0,224
LMS000768,STU00039,2026-05-17,3,104,0,1,5,129
LMS000769,STU00039,2026-03-02,1,161,12,5,5,81
LMS000770,STU00039,2026-06-16,8,113,5,5,3,158
LMS000771,STU00039,2026-06-07,2,176,10,2,2,12
LMS000772,STU00039,2026-03-11,0,149,3,2,2,155
LMS000773,STU00039,2026-04-17,6,79,11,1,3,58
LMS000774,STU00039,2026-03-21,4,5,14,4,4,47
LMS000775,STU00039,2026-04-12,4,162,13,4,2,123
LMS000776,STU00039,2026-06-16,8,179,0,5,2,215
LMS000777,STU00039,2026-01-06,3,78,6,5,5,89
LMS000778,STU00039,2026-02-04,6,12,9,3,4,66
LMS000779,STU00039,2026-06-16,0,103,0,1,2,92
LMS000780,STU00039,2026-02-16,6,144,5,4,3,99
LMS000781,STU00040,2026-03-09,7,141,12,2,0,172
LMS000782,STU00040,2026-02-04,6,69,13,0,2,68
LMS000783,STU00040,2026-03-15,5,9,2,2,2,21
LMS000784,STU00040,2026-03-25,5,119,14,1,0,102
LMS000785,STU00040,2026-06-28,1,170,3,4,4,12
LMS000786,STU00040,2026-04-23,8,132,15,5,0,214
LMS000787,STU00040,2026-05-07,0,125,15,3,3,206
LMS000788,STU00040,2026-04-19,1,149,4,1,4,130
LMS000789,STU00040,2026-03-27,5,27,13,1,0,104
LMS000790,STU00040,2026-05-08,5,128,13,3,2,104
LMS000791,STU00040,2026-02-05,7,179,5,3,3,196
LMS000792,STU00040,2026-03-24,3,21,15,1,5,130
LMS000793,STU00040,2026-01-10,0,55,0,0,1,232
LMS000794,STU00040,2026-04-27,1,148,9,5,4,102
LMS000795,STU00040,2026-06-08,6,15,3,0,4,156
LMS000796,STU00040,2026-02-21,3,0,8,0,2,131
LMS000797,STU00040,2026-05-01,0,41,14,2,1,237
LMS000798,STU00040,2026-04-21,4,3,8,2,2,120
LMS000799,STU00040,2026-06-21,0,150,10,3,5,57
LMS000800,STU00040,2026-03-12,7,167,4,2,2,58
LMS000801,STU00041,2026-03-19,5,113,8,1,5,133
LMS000802,STU00041,2026-06-30,3,59,9,4,1,209
LMS000803,STU00041,2026-05-03,7,152,7,5,1,124
LMS000804,STU00041,2026-03-07,1,156,14,0,4,207
LMS000805,STU00041,2026-03-17,5,41,9,0,4,220
LMS000806,STU00041,2026-03-21,5,106,2,2,4,62
LMS000807,STU00041,2026-01-05,8,95,1,5,5,63
LMS000808,STU00041,2026-03-04,2,58,13,1,4,114
LMS000809,STU00041,2026-03-29,8,74,10,5,5,9
LMS000810,STU00041,2026-04-30,0,122,3,2,2,1
LMS000811,STU00041,2026-04-23,7,176,2,4,3,83
LMS000812,STU00041,2026-06-04,6,176,2,0,0,151
LMS000813,STU00041,2026-04-02,2,177,14,0,1,72
LMS000814,STU00041,2026-01-31,1,32,10,0,0,39
LMS000815,STU00041,2026-01-22,3,110,2,3,2,77
LMS000816,STU00041,2026-05-03,0,88,13,4,2,13
LMS000817,STU00041,2026-06-15,3,42,5,2,2,56
LMS000818,STU00041,2026-01-26,3,34,6,2,0,23
LMS000819,STU00041,2026-06-21,8,151,6,5,1,207
LMS000820,STU00041,2026-02-19,0,82,2,0,0,240
LMS000821,STU00042,2026-04-15,5,124,13,3,3,155
LMS000822,STU00042,2026-03-31,0,112,9,1,2,237
LMS000823,STU00042,2026-05-19,8,21,13,4,5,231
LMS000824,STU00042,2026-06-15,7,157,6,2,2,144
LMS000825,STU00042,2026-06-05,5,40,5,3,0,63
LMS000826,STU00042,2026-02-07,8,151,2,4,4,213
LMS000827,STU00042,2026-02-01,2,109,10,2,2,203
LMS000828,STU00042,2026-04-13,0,161,9,4,3,174
LMS000829,STU00042,2026-02-05,0,111,1,2,2,46
LMS000830,STU00042,2026-06-17,0,40,5,1,0,158
LMS000831,STU00042,2026-01-28,7,93,8,5,4,69
LMS000832,STU00042,2026-06-07,5,162,7,2,2,235
LMS000833,STU00042,2026-04-30,0,44,2,1,2,50
LMS000834,STU00042,2026-02-19,6,100,4,3,3,131
LMS000835,STU00042,2026-01-19,1,158,0,0,3,20
LMS000836,STU00042,2026-05-29,2,69,6,4,4,231
LMS000837,STU00042,2026-06-21,6,0,7,3,1,229
LMS000838,STU00042,2026-06-18,4,163,1,4,1,33
LMS000839,STU00042,2026-01-25,5,37,6,2,1,187
LMS000840,STU00042,2026-05-21,3,126,11,4,4,210
LMS000841,STU00043,2026-06-06,2,134,9,0,0,112
LMS000842,STU00043,2026-02-21,0,174,8,1,5,139
LMS000843,STU00043,2026-02-28,4,36,4,1,1,193
LMS000844,STU00043,2026-03-13,3,116,15,0,2,32
LMS000845,STU00043,2026-03-02,0,23,1,2,4,228
LMS000846,STU00043,2026-06-27,6,110,6,5,4,5
LMS000847,STU00043,2026-06-28,4,128,6,1,5,222
LMS000848,STU00043,2026-02-26,6,143,2,3,3,82
LMS000849,STU00043,2026-06-14,4,34,3,2,4,27
LMS000850,STU00043,2026-04-26,2,167,8,3,3,164
LMS000851,STU00043,2026-01-16,0,127,1,2,0,197
LMS000852,STU00043,2026-06-18,8,54,11,4,3,191
LMS000853,STU00043,2026-03-01,0,143,4,0,2,84
LMS000854,STU00043,2026-06-21,5,112,9,5,1,115
LMS000855,STU00043,2026-05-03,6,175,11,1,0,118
LMS000856,STU00043,2026-04-23,1,179,10,1,1,133
LMS000857,STU00043,2026-06-27,6,175,2,5,1,150
LMS000858,STU00043,2026-02-10,6,54,7,4,4,79
LMS000859,STU00043,2026-04-22,8,58,9,3,2,221
LMS000860,STU00043,2026-02-09,0,161,7,2,0,217
LMS000861,STU00044,2026-06-27,1,112,0,0,0,11
LMS000862,STU00044,2026-06-05,3,19,2,3,3,27
LMS000863,STU00044,2026-05-18,4,27,1,3,3,140
LMS000864,STU00044,2026-05-09,2,118,7,4,4,162
LMS000865,STU00044,2026-03-12,5,73,13,4,5,186
LMS000866,STU00044,2026-02-23,2,92,6,4,5,31
LMS000867,STU00044,2026-01-13,5,96,7,1,2,8
LMS000868,STU00044,2026-02-21,0,145,7,2,4,217
LMS000869,STU00044,2026-06-18,4,151,6,0,4,237
LMS000870,STU00044,2026-05-22,6,72,0,4,0,72
LMS000871,STU00044,2026-03-24,7,145,5,1,3,99
LMS000872,STU00044,2026-01-17,5,73,4,2,4,133
LMS000873,STU00044,2026-02-20,8,128,2,3,5,170
LMS000874,STU00044,2026-03-23,8,85,13,3,3,118
LMS000875,STU00044,2026-06-03,6,6,11,3,4,210
LMS000876,STU00044,2026-01-15,6,125,7,4,1,145
LMS000877,STU00044,2026-01-01,8,109,3,0,5,160
LMS000878,STU00044,2026-04-27,3,116,7,1,1,31
LMS000879,STU00044,2026-04-24,6,99,7,4,0,121
LMS000880,STU00044,2026-02-03,2,4,10,5,1,132
LMS000881,STU00045,2026-06-25,5,109,1,2,4,49
LMS000882,STU00045,2026-06-20,2,142,10,4,4,72
LMS000883,STU00045,2026-01-26,3,132,8,3,4,212
LMS000884,STU00045,2026-01-15,1,8,4,1,3,104
LMS000885,STU00045,2026-03-20,4,112,2,1,1,111
LMS000886,STU00045,2026-05-12,2,69,15,5,0,92
LMS000887,STU00045,2026-02-20,7,165,7,0,3,196
LMS000888,STU00045,2026-04-04,0,97,13,3,4,7
LMS000889,STU00045,2026-06-15,8,34,1,0,4,126
LMS000890,STU00045,2026-02-09,6,74,2,4,5,215
LMS000891,STU00045,2026-05-23,6,76,15,2,2,99
LMS000892,STU00045,2026-03-11,2,114,10,2,3,191
LMS000893,STU00045,2026-04-12,0,139,12,4,1,85
LMS000894,STU00045,2026-04-10,5,129,2,0,5,204
LMS000895,STU00045,2026-03-25,2,56,15,2,0,72
LMS000896,STU00045,2026-01-08,8,146,0,1,4,205
LMS000897,STU00045,2026-06-09,8,90,7,2,2,23
LMS000898,STU00045,2026-01-26,1,171,10,0,5,87
LMS000899,STU00045,2026-06-15,7,81,14,0,0,135
LMS000900,STU00045,2026-02-22,0,18,7,4,3,185
LMS000901,STU00046,2026-06-30,5,32,8,2,1,211
LMS000902,STU00046,2026-06-13,4,176,13,2,5,62
LMS000903,STU00046,2026-02-28,2,175,15,3,1,224
LMS000904,STU00046,2026-04-28,4,61,10,2,1,164
LMS000905,STU00046,2026-01-26,1,35,11,4,0,147
LMS000906,STU00046,2026-03-05,6,151,2,4,1,231
LMS000907,STU00046,2026-02-15,1,60,8,5,0,69
LMS000908,STU00046,2026-03-10,3,139,6,5,2,128
LMS000909,STU00046,2026-02-04,3,92,0,4,0,23
LMS000910,STU00046,2026-04-19,6,56,4,3,0,33
LMS000911,STU00046,2026-01-13,8,111,13,0,3,58
LMS000912,STU00046,2026-06-02,8,139,4,4,3,127
LMS000913,STU00046,2026-05-17,6,14,4,0,1,169
LMS000914,STU00046,2026-02-10,3,25,2,0,4,3
LMS000915,STU00046,2026-03-18,6,114,7,1,3,124
LMS000916,STU00046,2026-04-28,0,143,8,3,2,224
LMS000917,STU00046,2026-03-21,7,96,6,2,5,33
LMS000918,STU00046,2026-06-26,5,107,2,2,1,193
LMS000919,STU00046,2026-04-02,1,36,8,0,2,92
LMS000920,STU00046,2026-01-06,0,43,6,0,2,143
LMS000921,STU00047,2026-03-23,1,62,1,3,0,207
LMS000922,STU00047,2026-01-02,8,114,0,2,5,0
LMS000923,STU00047,2026-06-24,3,119,4,5,1,71
LMS000924,STU00047,2026-03-05,6,28,15,3,4,105
LMS000925,STU00047,2026-02-04,4,76,7,2,2,181
LMS000926,STU00047,2026-03-14,7,15,0,3,0,49
LMS000927,STU00047,2026-03-30,1,70,14,3,1,101
